,id,album,artists,duration_ms,explicit,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
12230,3qKQDYN6m5a3NjUBxwWikI,The Don Killuminati: The 7 Day Theory,['Makaveli'],238546,True,Hold Ya Head,54,0.64,0.904,10,-4.235,0,0.318,0.102,0.0,0.795,0.668,87.077
12231,6LPqphk2rbt2i63bR2o247,Odyssey: 1945-1952,['Dizzy Gillespie'],169506,False,All The Things You Are,56,0.564,0.0822,8,-17.658,1,0.0453,0.962,0.583,0.11,0.483,127.422
12232,0aufCKnp6HJIhRIC5L2Fg3,7th or St. Tammany,['$uicideboy$'],160217,True,Leave Your Things Behind,52,0.348,0.299,6,-12.309,1,0.199,0.298,0.000157,0.109,0.318,184.094
12233,01CYr3t0hedD915PmI5l4D,City of Evil,['Avenged Sevenfold'],351533,True,Trashed and Scattered,58,0.327,0.961,5,-3.125,1,0.108,0.00218,0.00013,0.246,0.33,175.241
12234,3Y7ZWE3zat6O9YhMm44qCf,Seven Psalms,['Paul Simon'],1982386,False,Seven Psalms: The Lord / Love Is Like a Braid / My Professional Opinion / Your Forgiveness / Trail of Volcanoes / The Sacred Harp / Wait,54,0.32,0.215,4,-15.273,0,0.0476,0.908,0.00341,0.102,0.118,69.186
12235,06jPOtcs4L8QpgJxixFiBT,Foolish Of Me (feat. Jonathan Mendelsohn),"['Seven Lions', 'Jason Ross', 'Crystal Skies', 'Jonathan Mendelsohn']",186666,False,Foolish Of Me (feat. Jonathan Mendelsohn),49,0.379,0.689,11,-5.455,0,0.0745,0.146,0.0,0.326,0.347,179.99
12236,157IDa7fwJ1XRh72n7dBDN,"For the King of Prussia - Beethoven: Sonatas for Fortepiano and Cello, Op. 5","['Ludwig van Beethoven', 'Marco Ceccato', 'Anna Fontana']",42203,False,"Twelve Variations on “See the Conqu’ring Hero Comes”, WoO 45: VIII. Variation 7",17,0.449,0.306,7,-24.239,1,0.0502,0.965,0.911,0.129,0.693,109.417
12237,048ZlpRkgdi32uL8wgKGLj,Beethoven - Cécile Ousset Plays Piano Variations,"['Ludwig van Beethoven', 'Cecile Ousset']",41912,False,"6 Variations on ""Nel cor più non mi sento"", WoO 70: 1. Theme",16,0.703,0.0243,7,-31.225,1,0.0915,0.995,0.772,0.0786,0.54,96.636
12238,2NXhVmNtGOLQIoJTWvxqWA,Master of Beethoven,"['Ludwig van Beethoven', 'Emil Gilels']",254000,False,"Piano Sonata No. 7 In D, Op. 10 No. 3: 4. Rondo (Allegro)",15,0.347,0.243,2,-19.443,1,0.0465,0.99,0.92,0.0826,0.194,140.762
12239,7ubOaKh4dkJGsBV3o9CFv2,Shed,['Title Fight'],116600,False,Flood of '72,46,0.186,0.964,11,-4.252,0,0.106,1.95e-05,6.05e-05,0.342,0.418,198.852
12240,5mrlORDGTKlKUcetRyy3G1,Monsoon Love Vol 3,"['Johann Sebastian Bach', 'David Bell', 'Berliner Philharmoniker', 'Herbert von Karajan']",363253,False,"Suite No. 3 in D Major, BWV 1068: II. Air",0,0.0769,0.0846,2,-25.997,1,0.045,0.922,0.929,0.113,0.0586,176.329
12241,0YBTt0yoaG2jSZal9jpIRH,Monsoon Love Vol 4,"['Johann Sebastian Bach', 'David Bell', 'Berliner Philharmoniker', 'Herbert von Karajan']",363253,False,"Suite No. 3 in D Major, BWV 1068: II. Air",0,0.0769,0.0846,2,-25.997,1,0.045,0.922,0.929,0.113,0.0586,176.329
12242,7dXsI1uvuKTBI79TxmBuCe,Realer,['YoungBoy Never Broke Again'],161239,True,38 Heights,52,0.787,0.628,10,-7.292,1,0.129,0.0442,0.0,0.113,0.173,117.468
12243,5M7y0vJBmG5TDmOIBN9run,Transit Of Venus,['Three Days Grace'],193680,False,The High Road,58,0.442,0.88,1,-4.187,0,0.0761,0.0424,0.0,0.153,0.4,142.733
12244,7s963HIFOPyhSiqt10vYFn,Labios de Cereza,['T3R Elemento'],214500,False,Labios de Cereza,66,0.603,0.655,9,-9.264,0,0.0483,0.631,3.96e-05,0.414,0.781,174.256
12245,3p5ELDmUT6tWgk6CBMWZnx,4500,['Aflacko'],119690,True,Loyal,58,0.748,0.373,0,-6.886,1,0.446,0.811,0.0605,0.0996,0.537,90.038
12246,70SkWedrjKzDgKrqHZwAf4,Get What You Give,['The Ghost Inside'],252155,False,Engine 45,59,0.493,0.948,10,-4.18,0,0.0964,0.000296,0.0,0.267,0.482,146.526
12247,7ptNB6qKNJDEL8wrG0BuLq,this is what ____ feels like (Vol. 1-4),['JVKE'],141163,False,this is what falling out of love feels like,64,0.323,0.807,10,-5.031,0,0.251,0.649,0.00568,0.638,0.366,173.874
12248,4TWflhgevIGo448fWc6mQq,FATHER OF 4,['Offset'],241440,True,Red Room,62,0.936,0.559,7,-8.587,0,0.157,0.479,0.0,0.128,0.527,112.347
12249,2rwJP8OEao5y3xexw52HfD,SEVENTEEN 4th Album 'Face the Sun',['SEVENTEEN'],212653,False,Shadow,72,0.686,0.84,10,-5.221,1,0.0694,0.119,0.0,0.107,0.704,152.122
12250,0ESIjVxnDnCDaTPo6sStHm,With The Beatles (Remastered),['The Beatles'],133506,False,Till There Was You - Remastered 2009,65,0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421
12251,3NeEc5CrA92NcKCx1Gzl28,EXT4S1S!,['Lumi Athena'],75317,False,EXT4S1S!,61,0.297,0.691,9,-10.282,1,0.224,6.63e-05,0.806,0.743,0.722,149.802
12252,7HSe4pZco8a5h5bkF9vmoR,Hey,['Luci4'],73721,True,Hey,61,0.653,0.884,9,-1.886,1,0.0466,0.00203,0.0,0.246,0.833,138.124
12253,0PCGfA36HrVPmsBZJ57zOU,Picture This (20th Anniversary Edition),['Wet Wet Wet'],246240,False,"Love Is All Around - From ""Four Weddings And A Funeral""",74,0.523,0.689,10,-6.58,1,0.027,0.228,0.0,0.109,0.547,84.09
12254,4A5FLaZI3Ni5eT0c9fqi8F,The Now Now,['Gorillaz'],233373,False,Fire Flies,59,0.346,0.511,4,-10.022,0,0.044,0.278,0.0456,0.122,0.212,134.927
12255,7dXb0V7zai2LwwWOxaqlNX,Playlist estiva Top 40,"['Yng Lvcas', 'Peso Pluma']",234352,True,La Bebe - Remix,1,0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922
12256,6lvrzOxzyWd0SkVLv5zm8z,Cara Tapada,"['Tornillo', '473 Music']",161538,True,Cara Tapada,63,0.848,0.545,4,-7.06,1,0.507,0.106,0.0,0.399,0.561,155.967
12257,5zDMPZB83P0iHO3CudpEXX,Ride 4 Me,['Austin Tolliver'],200585,False,Tip My Hat,58,0.703,0.526,9,-6.712,0,0.0381,0.12,0.0,0.0885,0.47,135.105
12258,11VwZwNF29HrqwalYUMitb,The Velvet Underground (45th Anniversary),['The Velvet Underground'],339533,False,Pale Blue Eyes,66,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879
12259,5UgsZiYk1lkEobuPHmRtWm,FOUR (Deluxe),['One Direction'],201853,False,Girl Almighty,67,0.508,0.895,9,-3.745,1,0.0414,0.0424,0.0,0.198,0.495,168.941
12260,23Vf9hNoBN8AacpUUHbiRy,13 Voices,['Sum 41'],209666,False,War,69,0.393,0.899,1,-4.105,1,0.0491,0.000811,0.0,0.313,0.54,175.926
12261,609SDGj0txmlAXRrpwee9Y,8,"['Luis Fonsi', 'Juan Luis Guerra 4.40']",221946,False,Llegaste Tú,71,0.768,0.529,1,-6.758,1,0.0405,0.79,0.0,0.2,0.517,119.953
12262,7nMxvYe35O4aaHiSpJOBjx,Free Dem Boyz,['42 Dugg'],147684,True,Turnest Nigga In The City,56,0.828,0.58,5,-7.642,1,0.328,0.0143,0.0,0.233,0.479,93.489
12263,4TxDN6eKixUNTgs3B2e4DE,"Sibelius: Piano Music, Vol. 4","['Jean Sibelius', 'Håvard Gimse']",95226,False,"13 Pieces, Op. 76: No. 3 Carillon",66,0.253,0.0151,5,-31.25,1,0.0373,0.992,0.862,0.071,0.0505,72.412
12264,1hgvykolO4kBIEozATmpyj,A Hard Day's Night (Remastered),['The Beatles'],139466,False,If I Fell - Remastered 2009,66,0.665,0.31,2,-8.928,1,0.0278,0.68,0.0,0.0877,0.568,108.211
12265,5RhZdLHnlX7xnBb2KaofGL,Bad Man,['Glokk40Spaz'],169240,True,Bad Man,58,0.699,0.588,1,-5.381,1,0.174,0.376,0.0,0.21,0.198,81.595
12266,16jl1W58vcK8Jd5ZGbvd5f,Luv 4 Rent,"['Smino', 'Doechii', 'Fatman Scoop']",268667,True,"Pro Freak (with Doechii, Fatman Scoop)",60,0.502,0.641,1,-6.271,1,0.467,0.269,5.01e-06,0.197,0.212,75.008
12267,4s5kD9Pdiy8iVmJ7TKRRy2,4THEHOMIES,['mike.'],214804,True,Mirrors on the Ceiling,58,0.735,0.334,5,-11.59,0,0.191,0.447,1.37e-06,0.0956,0.594,148.09
12268,0n34oE9FybT73ZXXjig0yP,En Estos Tiempos,['Los Alegres Del Barranco'],296222,False,Soy Cuatro Letras,58,0.848,0.769,9,-3.961,1,0.0755,0.557,0.0,0.0887,0.736,118.579
12269,1XUKItaRs2494LclJwHhl8,Greatest Hits,['James Taylor'],200579,False,Fire and Rain,55,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064
12270,4k95J448xydiVtD4PXMvpY,The Life Of Pi'erre 4,['Pi’erre Bourne'],183107,True,Poof,61,0.804,0.506,0,-8.413,0,0.261,0.0506,1.26e-06,0.134,0.611,81.451
12271,1OTvWduKQV0MQd2gnGM9He,Underclass Hero,['Sum 41'],291360,False,With Me,65,0.167,0.851,4,-4.039,1,0.0421,0.0127,0.0,0.172,0.11,175.426
12272,1jWzDYfH98WxvlXEXWfl4O,Old Bollywood Dance Hits Vol.4,['Alka Yagnik'],363185,False,Badi Mushkil - Lajja / Soundtrack Version,1,0.792,0.701,11,-8.52,0,0.33,0.00704,0.000149,0.192,0.482,169.895
12273,5V2Qez1JzIfrTOdB6LZzi3,Old Bollywood Dance Hits Vol.4,['Alka Yagnik'],284466,False,Mehendi Mehendi - Chori Chori / Soundtrack Version,0,0.614,0.869,11,-7.062,1,0.0794,0.604,0.0,0.222,0.918,99.101
12274,4fUKE8EULjQdHF4zb0M8FO,Sgt. Pepper's Lonely Hearts Club Band (Remastered),['The Beatles'],122893,False,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,64,0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513
12275,08WZuB5siETwXVKIz8TP6q,Sorry 4 What,['Tory Lanez'],164383,True,Hurting Me,63,0.478,0.555,1,-9.094,1,0.286,0.034,0.0,0.308,0.272,75.152
12276,3zWC1keGhHYD7omS4If9TD,Minecraft - Volume Alpha,['C418'],87750,False,Chris,61,0.564,0.2,0,-16.207,1,0.0296,0.885,0.941,0.118,0.065,92.904
12277,3fUKv3kIexMFOmYsUYvbXJ,Die 4 Respect,"['DDG', 'OG Parker', 'YoungBoy Never Broke Again']",208543,True,Hood Melody (feat. Youngboy Never Broke Again),61,0.89,0.509,5,-10.331,1,0.318,0.35,0.0,0.111,0.652,122.011
12278,1kKfQSKTfbGh1YILzkIh8x,Pray 4 Love,['Rod Wave'],177906,True,Pray 4 Love,53,0.676,0.533,2,-11.175,0,0.401,0.373,0.0,0.15,0.42,178.981
12279,0suLngfo7rJoetk7Ub6N8l,Abbey Road (Remastered),['The Beatles'],170720,False,Octopus's Garden - Remastered 2009,67,0.626,0.512,1,-9.15,0,0.0247,0.155,4.65e-05,0.215,0.73,92.225
12280,4dkoqJrP0L8FXftrMZongF,Let It Be (Remastered),['The Beatles'],228133,False,Across The Universe - Remastered 2009,68,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126
12281,38UFGClox8osXIiX5CLrKz,Top Shotta,"['NLE Choppa', 'Chief Keef']",217364,True,Shotta Flow 4 (feat. Chief Keef),59,0.78,0.866,11,-4.007,0,0.357,0.169,0.0,0.289,0.813,129.958
12282,5fHrHoJKfCgBd35zwIBmUK,Dark Lane Demo Tapes,"['Future', 'Drake', 'Young Thug']",189176,True,D4L,63,0.718,0.706,1,-5.709,1,0.06,0.0128,0.0,0.352,0.815,170.004
12283,6C9SwoZ5OrxcvkntgA5t8s,Care Package,['Drake'],240217,True,4pm in Calabasas,60,0.743,0.66,4,-4.802,0,0.418,0.115,0.0,0.101,0.549,192.031
12284,28RaFrB9gSS48XXumZMobc,I Care 4 U,"['Aaliyah', 'Tank']",235106,False,Come Over (feat. Tank),63,0.759,0.458,5,-7.894,0,0.0754,0.559,0.000108,0.164,0.641,109.15
12285,7ojJ4XvqBhBcteM0zjMebT,Promises And Lies,['UB40'],207440,False,(I Can't Help) Falling In Love With You,74,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406
12286,0y6qu2v1QVy0OyO3zuem9o,Raindrops Vol 4,['Shawn Mendes'],199440,False,There's Nothing Holdin' Me Back,0,0.866,0.811,11,-4.063,0,0.0553,0.375,0.0,0.078,0.969,121.995
12287,2h07VxASyzG42ZW9Q0eIWb,Days B4 III,['LUCKI'],103581,True,Geeked,64,0.839,0.402,10,-9.296,0,0.174,0.451,1.01e-06,0.118,0.268,129.97
12288,4MdZGUhINCKh9kGNL8zjMk,Raindrops Vol 4,['Shawn Mendes'],190800,False,If I Can't Have You,0,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912
12289,4npv4JWfTojwFM7Gy9GHil,41k,"['Notti Osama', 'DD Osama', 'Oy Quan', '83Baby']",153436,True,41k,58,0.719,0.752,9,-11.057,1,0.483,0.468,0.0,0.18,0.501,144.978
12290,6zJsBhtFr6F53mqze47eeB,4500,['Aflacko'],85680,True,"Most Hated, Pt. 2",62,0.69,0.44,1,-8.939,1,0.291,0.0965,6.2e-05,0.0611,0.234,84.37
12291,5LhkCuUvJeMj308m4vlB8z,4 Decadas 20 Boleros,['Los Cadetes De Linares'],183373,False,No Hay Novedad,72,0.675,0.455,8,-7.229,1,0.0393,0.452,0.0,0.0885,0.913,93.327
12292,1lZeAoeRbCSKRyqx1PBvT6,St Elmo's Fire (Anniversary Edition),['John Parr'],255626,False,St Elmo's Fire (Anniversary Edition),65,0.575,0.831,9,-5.707,1,0.0372,0.145,0.219,0.256,0.543,111.038
12293,6Pkj4nv5K53i64cLVgkVyY,Reach Out,['Four Tops'],178533,False,Reach Out I'll Be There,66,0.607,0.599,3,-8.908,0,0.0282,0.0253,0.0,0.188,0.735,119.842
12294,3Zm7eNNzIEXzlMBeh0uwWj,AftërLyfe,"['Yeat', 'Kranky Kranky']",198933,True,Rav3 p4rty (feat. Kranky Kranky),63,0.574,0.384,1,-13.102,1,0.0928,0.0121,0.95,0.112,0.303,139.957
12295,5yl7WSp3mot0nepMQvfVi3,Is He Real?,['IDK'],95982,True,42 Hundred Choices,60,0.882,0.395,2,-8.148,1,0.242,0.00131,0.000297,0.127,0.392,140.021
12296,02D9uD9WQb834Lb54xCvDS,"The Show, The After Party, The Hotel",['Jodeci'],290066,False,Love U 4 Life,58,0.606,0.648,0,-7.802,1,0.0466,0.349,0.0,0.639,0.646,59.041
12297,3dh2LlmeMqKJbzn2WUgt3d,The Unforgettable Fire (Remastered),['U2'],228426,False,Pride (In The Name Of Love) - Remastered 2009,65,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701
12298,6X0LieJFN17cFDbPCLN8pJ,Party Pack. Vol 2,"['Shoreline Mafia', 'OHGEESY', 'Rob Vicious']",204533,True,Pour Two 4's,57,0.823,0.661,11,-8.15,1,0.357,0.243,0.0,0.146,0.557,131.412
12299,6mvEk4k2zDgm8GbVJlAnyg,4everybody,['LUCKI'],96048,True,4everybody,57,0.783,0.471,10,-8.792,0,0.345,0.229,0.0316,0.341,0.213,154.976
12300,6M8horg7h52MPTxY0I3dQJ,Bachata Rosa,['Juan Luis Guerra 4.40'],245120,False,La Bilirrubina,73,0.739,0.911,1,-5.534,1,0.0739,0.844,0.0,0.311,0.938,129.931
12301,1Dg4dFJr3HW7sbA7vPejre,Beatles For Sale (Remastered),['The Beatles'],163600,False,Eight Days A Week - Remastered 2009,68,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134
12302,3umPlMokEzAFxJO33tNdlY,IDGAF,['42 Dugg'],138673,True,IDGAF,60,0.514,0.611,4,-8.227,1,0.287,0.0105,0.0,0.312,0.311,108.666
12303,7rbalRuIx7sIXFHYTphE0n,Whole Lotta Red,['Playboi Carti'],131248,True,Die4Guy,63,0.759,0.67,1,-5.188,0,0.0589,0.00471,0.0,0.0889,0.418,148.938
12304,4Ex9FAh4a8HVlMRCPdzRWe,Dembow Worldwide Hits Teteo 42,"['El Alfa', 'Darell', 'Noriel']",201500,False,4K,39,0.918,0.893,3,-4.585,0,0.142,0.346,0.012,0.118,0.802,120.012
12305,0yje3JVMgJNZENayymCTHA,Living And Dying In 3 / 4 Time,['Jimmy Buffett'],191733,False,Come Monday,62,0.617,0.301,9,-15.393,1,0.0292,0.776,0.0,0.0914,0.664,111.527
12306,2YaDRtIlQiZ5WDDB2YuEOC,If You're Reading This It's Too Late,['Drake'],264906,True,You & The 6,61,0.545,0.476,7,-7.444,0,0.284,0.168,0.0,0.13,0.223,154.362
12307,1AgQqthiTBuJBzkv0o5cFT,Miss America,['Saving Abel'],211453,False,The Sex Is Good,59,0.757,0.634,5,-7.993,0,0.0299,0.102,0.0,0.103,0.76,119.985
12308,1A8RGlqkdjAfwkXtEgJ7wR,PARTYNEXTDOOR TWO,['PARTYNEXTDOOR'],229776,True,Sex on the Beach,61,0.265,0.709,10,-7.308,0,0.118,0.0641,0.000215,0.116,0.305,93.626
12309,6ZyjQTlZxDtdjYKDwcAWNk,DUMMY BOY,"['6ix9ine', 'A Boogie Wit da Hoodie']",128769,True,WAKA,64,0.772,0.809,0,-3.994,0,0.154,0.0863,0.0,0.115,0.654,97.407
12310,3uvypVUsiIr1B0BccIcsEh,La Familia,"['J Balvin', 'Farruko']",243226,False,06:00,71,0.746,0.746,5,-5.046,0,0.102,0.152,0.0,0.274,0.733,175.965
12311,1nrYvSP0xgsD1pBcLju1R0,Pacto (feat. Luar La L),"['Jay Wheeler', 'Dei V', 'Hades66', 'Luar La L']",284021,True,Pacto (feat. Luar La L),80,0.746,0.51,1,-8.536,1,0.342,0.472,0.0,0.0887,0.603,91.966
12312,2rOiZGbR0wwI0ip0wSAK26,Mista Don't Play: Everythangs Workin,"['Project Pat', 'Three 6 Mafia', 'La Chat']",253360,True,Chickenhead (feat. Three 6 Mafia & La Chat),59,0.867,0.739,7,-5.699,1,0.259,0.00785,0.0,0.121,0.881,156.067
12313,3DBFOXJKitLKUjlyOCX7ow,Section.80,['Kendrick Lamar'],161137,True,Chapter Six,60,0.51,0.537,4,-11.297,0,0.0823,0.533,0.0,0.185,0.67,67.9
12314,1Oo7XEqkrwifJn17aA0ocF,Volodos Plays Brahms,"['Johannes Brahms', 'Arcadi Volodos']",378733,False,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",66,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043
12315,3Pg33OLlqBdMEt32ZXbBig,Éxitos para Trabajar Vol. 1,"['Justin Quiles', 'Myke Towers']",186477,True,Whiskey y coco,1,0.755,0.768,8,-4.032,1,0.145,0.112,6.49e-06,0.203,0.617,176.006
12316,3qL63QvSTHvC4Uw8eEhz4z,Quest For Fire,"['Skrillex', 'Noisia', 'josh pan', 'Dylan Brady']",165372,False,Supersonic (my existence),65,0.555,0.676,9,-6.531,0,0.152,0.0144,0.00684,0.109,0.0649,85.889
12317,4zW4yUJtrt37ZXod5wrUit,Quietude,['Merlin Loughty'],185145,False,Myriad,66,0.146,0.000804,0,-38.814,1,0.0554,0.949,0.973,0.114,0.0319,136.564
12318,1NW4Mnhvl5NX7yxEgylV1x,Que Te Trague La Tierra,['La Adictiva'],188266,False,Que Te Trague La Tierra,63,0.535,0.361,2,-6.221,1,0.0392,0.448,0.0,0.0673,0.579,76.767
12319,5pNGuPjvUry5BLgXkjpFkb,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],362423,False,"Around and Around (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.577,0.418,4,-16.307,0,0.0422,0.577,0.199,0.185,0.762,147.472
12320,0GxKr5LdTcLENw7FCjAgbH,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],771803,False,"That's All Right (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.619,0.667,9,-15.599,1,0.0393,0.555,0.916,0.111,0.92,111.456
12321,1QA5senoc6Ff8yQtnnMGLu,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],311748,False,"Box of Rain (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.724,0.343,7,-22.648,1,0.0378,0.458,7.91e-05,0.584,0.779,127.865
12322,0fFeockUN32c4z1bguUIQH,7220,['Lil Durk'],123076,True,Pissed Me Off,57,0.723,0.516,11,-10.707,0,0.485,0.00311,1.26e-06,0.115,0.223,155.967
12323,4mQfmZSNbkpIHua7lsVU7k,Diary (2009 Edition),['Sunny Day Real Estate'],286373,False,Seven - Remastered,52,0.253,0.965,5,-5.482,1,0.0806,0.000163,0.00635,0.152,0.309,139.566
12324,4pZdkh7oNEuVkO6s8LU23S,Somos De Allá,"['Traviezoz de la Zierra', 'Geru y Su Legion 7']",122334,False,Somos De Allá,58,0.5,0.751,0,-4.705,1,0.0714,0.448,0.0,0.369,0.807,89.899
12325,4XFCEk7OLi46eYrBZj3SxK,768 (dead wrong remix),"['K-P', 'dead wrong']",130252,True,768 - dead wrong remix,58,0.531,0.663,10,-10.868,1,0.314,0.486,0.0216,0.124,0.297,139.25
12326,1Sf2GwXADfcc6Bug0cqx0R,Sapo 777,"['Los Gemelos De Sinaloa', 'Justin Morales']",196979,False,Sapo 777,53,0.57,0.699,7,-3.778,0,0.0414,0.395,0.0,0.301,0.571,169.629
12327,3KgFsTWLyWBxMlO7GZxySr,7th Symphony,"['Apocalyptica', 'Brent Smith']",216520,False,Not Strong Enough,63,0.354,0.829,9,-3.834,1,0.047,0.00183,0.0,0.119,0.195,163.958
12328,1vnPxI2DkirBTjTK1tpSo9,Steuerman plays Bach & Scriabin,"['Johann Sebastian Bach', 'Jean Louis Steuerman']",105333,False,"Partita No. 4 in D, BWV 828: 7. Gigue",17,0.196,0.401,2,-15.393,1,0.0363,0.985,0.931,0.0877,0.792,132.524
12329,4esKsJEzzCH446KenKG6oK,Steuerman plays Bach & Scriabin,"['Johann Sebastian Bach', 'Jean Louis Steuerman']",114000,False,"Partita No. 5 in G, BWV 829: 7. Gigue",17,0.386,0.398,7,-15.768,1,0.0354,0.989,0.908,0.0765,0.903,110.657
12330,1EZXWqHOHfsEPIKGTTb28c,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],1326725,False,"Eyes of the World (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.502,0.417,9,-17.11,1,0.0344,0.474,0.417,0.0951,0.751,107.753
12331,5Ka80ETZbbaNCwRKVNbEGD,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],323381,False,"They Love Each Other (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.688,0.353,0,-18.168,1,0.0434,0.369,0.0355,0.158,0.764,95.834
12332,3zych9e6K1BfnwJN7KhFp1,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],1075520,False,"Playing in the Band (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.443,0.313,7,-19.013,1,0.0307,0.495,0.394,0.688,0.677,131.973
12333,6zyZq6PfRTOgI73Oclvbvx,"RFK Stadium, Washington, DC, 6/10/73 (Live)",['Grateful Dead'],213888,False,"The Race Is On (Live at RFK Stadium, Washington, DC, 6/10/73)",0,0.621,0.47,7,-16.332,1,0.0714,0.277,5.95e-05,0.0723,0.891,88.046
12334,3ihp0qYSN89GBnrgF6GhRh,Seven Sisters,['Beta Radio'],135560,False,Either Way,58,0.651,0.621,8,-7.271,1,0.0359,0.637,0.000122,0.0712,0.914,77.578
12335,4XXuMju7b5y7R9kWNl4n29,Polish Miniatures – Romantic Style,"['Frédéric Chopin', 'Dariusz Samól', 'Urszula Szyryńska']",267946,False,"Nocturne No. 1, Op. 72",0,0.16,0.145,11,-13.968,1,0.0371,0.962,0.959,0.0834,0.105,67.182
12336,67BOjO8BESXYNU5E6qDcUv,An Evening With Silk Sonic,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",165000,False,777,55,0.832,0.617,7,-11.166,1,0.0971,0.00295,0.000763,0.337,0.909,102.017
12337,4Bm0C5xYPXhDo1X15rrwVd,7AM (Slowed + Reverb),['Adrian'],171705,False,7AM (Slowed + Reverb),55,0.513,0.452,11,-15.74,1,0.0443,0.0826,0.9,0.113,0.183,106.197
12338,3nbnyZb8F60d9vHLm8RX9N,Don't Leave,"['Seven Lions', 'Ellie Goulding']",169106,False,Don’t Leave,54,0.523,0.716,11,-5.861,1,0.0355,0.0045,0.000669,0.299,0.386,131.972
12339,7blizlNsMb82TnLpwHrxm3,Binaural Beats - Peak Awareness (Gamma Waves),"['Miracle Tones', 'Binaural Beats MT']",125500,False,70 Hz Peak Awareness - Binaural Beats,54,0.141,0.0331,1,-30.106,1,0.0506,0.638,0.557,0.226,0.032,142.578
12340,0FkCbt8AiKnj7HRrS2R2Hi,Whitey Morgan & The 78's,"[""Whitey Morgan and the 78's""]",317506,False,Bad News,54,0.673,0.658,2,-7.101,1,0.0266,0.0614,0.00851,0.0741,0.494,87.528
12341,31hFL016FG2lsgOHHaLUnC,Steuerman plays Bach & Scriabin,"['Johann Sebastian Bach', 'Jean Louis Steuerman']",105986,False,"Partita No. 3 in A minor, BWV 827: 7. Gigue",18,0.426,0.47,9,-16.135,0,0.0415,0.991,0.916,0.132,0.855,92.966
12342,4CK7yt402Sjk0DqMRH9h9s,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Claude Monteux', 'London Symphony Orchestra', 'Pierre Monteux']",90826,False,"Suite No. 2 in B minor, BWV 1067: 7. Badinerie",9,0.669,0.331,11,-22.112,0,0.0652,0.966,0.824,0.103,0.13,128.566
12343,4g5LWs7MKKlRqcDKOkdFbV,Steuerman plays Bach & Scriabin,"['Johann Sebastian Bach', 'Jean Louis Steuerman']",88333,False,"Partita No. 1 in B flat, BWV 825: 7. Giga",21,0.267,0.202,5,-19.796,1,0.0359,0.993,0.91,0.133,0.812,95.061
12344,2pOUHNwZJrFffS42SxPwt0,7220,"['Lil Durk', 'Morgan Wallen']",185600,False,Broadway Girls (feat. Morgan Wallen),57,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967
12345,5mDk1Y1Vtet0xEhSQfdwW5,Best Recordings of All Time,"['Johann Sebastian Bach', 'Karl Richter']",850000,False,"Partite diverse sopra: O Gott, du frommer Gott, BWV 767",6,0.0732,0.0211,0,-25.823,0,0.0381,0.957,0.51,0.111,0.157,77.933
12346,6rcG3jR9TuZmXKENfwNLiw,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Jean Louis Steuerman']",88333,False,"Partita No. 1 in B flat, BWV 825: 7. Giga",7,0.267,0.202,5,-19.796,1,0.0359,0.993,0.91,0.133,0.812,95.061
